"Country","Sex","Cause","Year","Value"
"Belgium","Male","Diseases of the blood and blood-forming organs",2000,3.7
"Belgium","Male","Diseases of the blood and blood-forming organs",1999,3.3
"Belgium","Male","Diseases of the blood and blood-forming organs",1998,2.7
"Belgium","Male","Diseases of the blood and blood-forming organs",1997,7
"Belgium","Male","Diseases of the blood and blood-forming organs",1996,7.8
"Belgium","Male","Diseases of the blood and blood-forming organs",1995,7.7
"Belgium","Male","Diseases of the blood and blood-forming organs",1994,6.3
"Belgium","Male","Diseases of the blood and blood-forming organs",1993,7.8
"Belgium","Male","Diseases of the blood and blood-forming organs",1992,4.9
"Belgium","Male","Diseases of the blood and blood-forming organs",1991,5.4
"Belgium","Male","Diseases of the blood and blood-forming organs",1990,5
"Belgium","Male","Diseases of the blood and blood-forming organs",1989,5.4
"Belgium","Male","Diseases of the blood and blood-forming organs",1988,4.6
"Belgium","Male","Diseases of the blood and blood-forming organs",1987,4.7
"Belgium","Male","Diseases of the blood and blood-forming organs",1986,4.8
"Belgium","Male","Diseases of the blood and blood-forming organs",1985,3.9
"Belgium","Male","Diseases of the blood and blood-forming organs",1984,4.8
"Belgium","Male","Diseases of the blood and blood-forming organs",1983,4
"Belgium","Male","Diseases of the blood and blood-forming organs",1982,4.3
"Belgium","Male","Diseases of the blood and blood-forming organs",1981,5.6
"Belgium","Male","Diseases of the blood and blood-forming organs",1980,3.7
"Belgium","Male","Diseases of the blood and blood-forming organs",1979,4.4
"Belgium","Male","Diseases of the blood and blood-forming organs",1978,3.5
"Belgium","Male","Diseases of the blood and blood-forming organs",1977,3.3
"Belgium","Male","Diseases of the blood and blood-forming organs",1976,3.8
"Belgium","Male","Diseases of the blood and blood-forming organs",1975,3.9
"Belgium","Male","Diseases of the blood and blood-forming organs",1974,3.4
"Belgium","Male","Diseases of the blood and blood-forming organs",1973,4.3
"Belgium","Male","Diseases of the blood and blood-forming organs",1972,4.1
"Belgium","Male","Diseases of the blood and blood-forming organs",1971,3.6
"Belgium","Male","Diseases of the blood and blood-forming organs",1970,4.3
"Belgium","Male","Diseases of the blood and blood-forming organs",1969,4.3
"Belgium","Male","Diseases of the blood and blood-forming organs",1968,3.9
"Belgium","Male","Diseases of the blood and blood-forming organs",1967,4.4
"Belgium","Male","Diseases of the blood and blood-forming organs",1966,3.2
"Belgium","Male","Diseases of the blood and blood-forming organs",1965,3.2
"Belgium","Male","Diseases of the blood and blood-forming organs",1964,4.1
"Belgium","Male","Diseases of the blood and blood-forming organs",1963,2.7
"Belgium","Male","Diseases of the blood and blood-forming organs",1962,3.4
"Belgium","Male","Diseases of the blood and blood-forming organs",1961,2.2
"Belgium","Male","Diseases of the blood and blood-forming organs",1960,2.9
"Belgium","Total","Diseases of the blood and blood-forming organs",1993,6.1
